,Churn,Tenure,PreferedOrderCat,Complain,CashbackAmount,DaySinceLastOrder,SatisfactionScore,Gender,MaritalStatus
1539,0,18.0,Grocery,0,267.92,8.0,1,Male,Married
1540,0,10.0,Mobile Phone,1,135.64,7.0,5,Male,Married
1541,0,8.0,Laptop & Accessory,0,144.25,2.0,4,Female,Single
1542,0,15.0,Laptop & Accessory,0,152.65,2.0,3,Female,Married
1543,0,11.0,Laptop & Accessory,0,165.53,0.0,3,Male,Married
1544,0,11.0,Laptop & Accessory,0,162.61,7.0,1,Male,Married
1545,0,0.0,Laptop & Accessory,0,142.98,0.0,5,Male,Married
1546,0,22.0,Laptop & Accessory,1,168.04,7.0,1,Male,Married
1547,0,7.0,Mobile Phone,1,138.15,0.0,3,Male,Married
1548,0,13.0,Laptop & Accessory,1,127.41,7.0,1,Male,Married
1549,1,1.0,Laptop & Accessory,1,166.73,0.0,5,Male,Married
1550,1,0.0,Fashion,0,176.39,9.0,1,Female,Married
1551,0,0.0,Mobile,1,123.28,2.0,4,Male,Married
1552,0,10.189899366380917,Mobile,0,121.53,7.0,1,Female,Single
1553,0,13.0,Laptop & Accessory,0,148.76,2.0,1,Male,Married
1554,0,19.0,Fashion,0,193.96,3.0,5,Male,Married
1555,1,0.0,Fashion,0,204.0,8.0,1,Male,Married
1556,0,3.0,Fashion,0,184.74,8.0,3,Male,Single
1557,0,0.0,Laptop & Accessory,0,199.81,7.0,3,Female,Single
1558,0,24.0,Fashion,0,224.89999999999998,4.543490512868683,4,Male,Married
1559,1,0.0,Mobile,1,126.57,4.0,5,Female,Single
1560,0,14.0,Fashion,1,235.91000000000003,0.0,1,Female,Single
1561,1,0.0,Laptop & Accessory,0,166.96,1.0,5,Female,Single
1562,1,10.189899366380917,Mobile,0,120.58000000000001,5.0,3,Male,Single
1563,0,18.0,Fashion,0,188.65,8.0,1,Female,Single
1564,0,27.0,Laptop & Accessory,0,159.4,5.0,5,Female,Married
1565,0,9.0,Laptop & Accessory,0,159.14,7.0,4,Male,Single
1566,0,6.0,Mobile,0,126.22,1.0,4,Female,Married
1567,0,10.0,Fashion,1,221.85000000000002,4.543490512868683,1,Male,Married
1568,0,11.0,Fashion,0,206.08999999999997,13.0,3,Male,Married
1569,0,4.0,Laptop & Accessory,0,143.45,4.0,3,Male,Married
1570,0,10.189899366380917,Mobile,0,121.77000000000001,0.0,1,Male,Married
1571,0,10.0,Mobile,0,127.93,8.0,1,Male,Married
1572,0,2.0,Fashion,0,179.18,1.0,1,Female,Married
1573,0,8.0,Fashion,0,187.89,8.0,3,Female,Single
1574,1,0.0,Mobile,1,123.88999999999999,1.0,1,Male,Single
1575,0,25.0,Mobile,0,132.12,2.0,1,Female,Single
1576,0,15.0,Others,0,292.32,15.0,1,Male,Married
1577,0,10.189899366380917,Mobile,0,122.66999999999999,2.0,3,Male,Married
1578,0,23.0,Others,0,295.17,6.0,1,Female,Married
1579,1,0.0,Mobile,1,124.36000000000001,4.0,1,Male,Married
1580,0,16.0,Grocery,1,260.64,9.0,1,Female,Married
1581,1,0.0,Mobile,0,127.07,7.0,5,Female,Married
1582,0,25.0,Others,1,290.68,12.0,3,Male,Single
1583,0,5.0,Mobile Phone,0,139.31,2.0,4,Female,Married
1584,1,0.0,Mobile Phone,1,137.3,2.0,3,Male,Single
1585,0,10.189899366380917,Mobile,0,122.32,2.0,3,Female,Married
1586,0,5.0,Laptop & Accessory,0,144.65,2.0,1,Male,Married
1587,0,14.0,Laptop & Accessory,0,130.72,0.0,5,Male,Married
1588,0,13.0,Laptop & Accessory,0,133.19,7.0,1,Male,Married
1589,0,18.0,Others,0,292.02,7.0,1,Male,Married
1590,0,4.0,Fashion,0,236.75,2.0,3,Male,Married
1591,0,6.0,Mobile,0,129.11,2.0,1,Female,Married
1592,0,7.0,Laptop & Accessory,0,159.57,9.0,5,Male,Married
1593,0,10.0,Mobile Phone,0,139.2,2.0,5,Female,Married
1594,0,18.0,Laptop & Accessory,0,164.34,2.0,3,Male,Married
1595,1,0.0,Fashion,0,200.48,0.0,3,Male,Married
1596,0,12.0,Fashion,0,209.38,4.543490512868683,3,Female,Single
1597,0,2.0,Mobile,0,123.4,5.0,1,Male,Single
1598,0,15.0,Laptop & Accessory,1,165.45,2.0,5,Female,Single
1599,0,2.0,Laptop & Accessory,0,169.31,2.0,1,Male,Married
1600,0,0.0,Laptop & Accessory,0,148.98,2.0,3,Female,Married
1601,0,15.0,Mobile,1,125.93,8.0,5,Female,Married
1602,0,13.0,Others,0,294.36,9.0,3,Male,Married
1603,0,24.0,Mobile,0,127.22999999999999,0.0,1,Male,Married
1604,1,0.0,Mobile,0,134.79,4.0,4,Male,Single
1605,0,5.0,Mobile,0,127.94,3.0,4,Male,Married
1606,0,11.0,Laptop & Accessory,0,152.49,5.0,1,Male,Married
1607,0,10.189899366380917,Laptop & Accessory,0,121.75999999999999,4.0,5,Male,Single
1608,0,19.0,Grocery,1,268.72,7.0,4,Female,Married
1609,1,0.0,Mobile,0,134.85,0.0,3,Male,Single
1610,0,2.0,Laptop & Accessory,0,166.44,0.0,4,Male,Married
1611,0,4.0,Laptop & Accessory,0,155.82,8.0,1,Male,Married
1612,0,0.0,Laptop & Accessory,0,140.0,5.0,5,Male,Married
1613,0,18.0,Grocery,1,234.95999999999998,10.0,1,Male,Married
1614,0,9.0,Mobile,0,132.1,11.0,1,Male,Married
1615,0,28.0,Others,1,290.45,13.0,5,Male,Single
1616,1,10.0,Fashion,1,218.49,4.543490512868683,4,Male,Married
1617,0,10.189899366380917,Mobile,0,120.69999999999999,4.0,1,Male,Married
1618,0,10.0,Laptop & Accessory,0,165.02,1.0,1,Male,Married
1619,0,0.0,Mobile,0,132.3,0.0,3,Male,Single
1620,0,10.0,Fashion,1,236.02999999999997,2.0,1,Female,Married
1621,0,8.0,Fashion,0,219.95999999999998,4.543490512868683,4,Female,Married
1622,0,11.0,Laptop & Accessory,1,156.05,7.0,5,Female,Married
1623,0,0.0,Laptop & Accessory,0,163.97,4.0,4,Female,Married
1624,0,23.0,Others,0,291.44,6.0,4,Male,Married
1625,0,26.0,Grocery,1,275.84,3.0,3,Male,Married
1626,0,15.0,Laptop & Accessory,0,149.07,6.0,3,Male,Married
1627,0,2.0,Laptop & Accessory,0,145.54,9.0,1,Male,Single
1628,0,28.0,Laptop & Accessory,1,154.15,8.0,1,Male,Married
1629,0,0.0,Laptop & Accessory,1,147.41,3.0,5,Male,Married
1630,0,10.189899366380917,Mobile,0,121.15,7.0,1,Female,Single
1631,1,7.0,Mobile,1,131.61,0.0,3,Male,Married
1632,0,11.0,Laptop & Accessory,0,157.45,2.0,1,Male,Married
1633,1,0.0,Mobile,1,123.72999999999999,2.0,4,Male,Married
1634,0,1.0,Mobile,0,133.1,2.0,1,Female,Single
1635,0,22.0,Others,1,286.65,2.0,5,Female,Single
1636,0,9.0,Laptop & Accessory,0,144.85,7.0,4,Male,Single
1637,0,4.0,Mobile,0,127.88999999999999,2.0,4,Female,Married
1638,1,0.0,Laptop & Accessory,1,158.28,4.0,1,Male,Single
1639,0,10.0,Mobile,1,123.25999999999999,2.0,1,Male,Married
1640,0,15.0,Grocery,0,235.25,8.0,4,Female,Married
1641,1,10.189899366380917,Mobile Phone,0,114.19999999999999,0.0,3,Male,Single
1642,0,8.0,Fashion,0,180.2,9.0,4,Male,Married
1643,0,9.0,Mobile Phone,0,136.88,0.0,1,Male,Married
1644,0,24.0,Laptop & Accessory,0,154.82,2.0,4,Male,Married
1645,0,14.0,Grocery,0,260.15,4.0,4,Male,Single
1646,0,10.189899366380917,Mobile Phone,0,112.0,0.0,3,Female,Single
1647,0,1.0,Laptop & Accessory,0,156.61,7.0,5,Male,Single
1648,0,4.0,Laptop & Accessory,0,169.29,7.0,1,Male,Married
1649,0,12.0,Fashion,0,196.13,7.0,1,Male,Married
1650,0,9.0,Laptop & Accessory,0,156.74,8.0,4,Female,Married
1651,0,5.0,Laptop & Accessory,0,154.84,8.0,3,Male,Married
1652,0,11.0,Fashion,0,220.61,4.543490512868683,4,Female,Married
1653,0,30.0,Laptop & Accessory,1,156.6,2.0,3,Male,Married
1654,0,4.0,Mobile Phone,1,148.21,3.0,1,Male,Married
1655,0,4.0,Laptop & Accessory,0,164.1,0.0,5,Male,Married
1656,0,18.0,Fashion,0,152.1,11.0,5,Male,Married
1657,0,4.0,Mobile,1,126.94999999999999,2.0,1,Male,Married
1658,0,6.0,Fashion,0,218.77999999999997,4.543490512868683,4,Female,Married
1659,0,0.0,Grocery,1,270.68,10.0,5,Male,Married
1660,0,16.0,Mobile,0,124.55000000000001,7.0,1,Female,Single
1661,0,22.0,Grocery,1,239.64,7.0,3,Female,Single
1662,1,15.0,Laptop & Accessory,0,149.41,7.0,4,Male,Married
1663,0,0.0,Mobile,1,124.78,2.0,4,Female,Single
1664,0,5.0,Laptop & Accessory,1,152.28,9.0,4,Female,Married
1665,0,0.0,Laptop & Accessory,1,144.78,4.0,3,Male,Single
1666,0,4.0,Laptop & Accessory,0,175.47,7.0,1,Male,Married
1667,0,5.0,Laptop & Accessory,0,150.55,7.0,1,Female,Single
1668,1,0.0,Mobile,1,134.64,2.0,1,Male,Married
1669,0,3.0,Laptop & Accessory,0,157.75,9.0,1,Female,Married
1670,0,4.0,Fashion,0,189.43,9.0,3,Female,Married
1671,0,12.0,Others,0,292.72,3.0,1,Male,Married
1672,1,2.0,Laptop & Accessory,1,152.38,0.0,3,Female,Married
1673,0,6.0,Laptop & Accessory,0,146.82,1.0,1,Male,Single
1674,0,20.0,Others,0,283.0,1.0,3,Male,Married
1675,0,16.0,Laptop & Accessory,0,152.57,0.0,3,Female,Married
1676,0,0.0,Laptop & Accessory,1,163.49,4.0,4,Male,Married
1677,0,27.0,Laptop & Accessory,0,148.69,3.0,3,Female,Single
1678,0,16.0,Fashion,0,199.85,0.0,5,Female,Married
1679,0,18.0,Laptop & Accessory,0,136.97,8.0,1,Male,Married
1680,0,13.0,Laptop & Accessory,1,174.57,2.0,1,Male,Married
1681,1,10.189899366380917,Mobile,1,121.19,7.0,5,Male,Married
1682,0,2.0,Mobile Phone,0,139.83,2.0,1,Male,Single
1683,0,3.0,Laptop & Accessory,0,161.18,2.0,3,Female,Married
1684,0,0.0,Laptop & Accessory,0,162.14,7.0,4,Female,Married
1685,0,10.0,Laptop & Accessory,0,163.47,4.0,1,Male,Married
1686,0,11.0,Fashion,1,215.10000000000002,4.543490512868683,1,Male,Married
1687,0,4.0,Fashion,1,171.43,10.0,1,Female,Single
1688,0,2.0,Laptop & Accessory,1,182.68,7.0,4,Female,Married
1689,0,8.0,Fashion,0,180.95,13.0,4,Male,Single
1690,0,0.0,Mobile,0,129.04,2.0,1,Male,Married
1691,0,14.0,Laptop & Accessory,1,160.32,2.0,4,Male,Single
1692,0,20.0,Laptop & Accessory,0,129.76,0.0,3,Male,Single
1693,0,15.0,Grocery,0,259.92,0.0,1,Female,Single
1694,0,2.0,Laptop & Accessory,0,146.49,2.0,3,Male,Married
1695,0,15.0,Mobile,1,126.96000000000001,0.0,3,Male,Married
1696,0,5.0,Mobile,0,123.69999999999999,7.0,4,Female,Married
1697,0,21.0,Fashion,0,225.04000000000002,4.543490512868683,3,Female,Married
1698,0,10.0,Laptop & Accessory,1,159.74,7.0,5,Male,Married
1699,0,3.0,Laptop & Accessory,1,147.36,2.0,3,Female,Married
1700,0,0.0,Laptop & Accessory,0,152.96,7.0,3,Male,Married
1701,0,15.0,Laptop & Accessory,0,167.81,0.0,1,Male,Single
1702,1,10.189899366380917,Mobile,1,121.74000000000001,2.0,4,Female,Single
1703,0,9.0,Laptop & Accessory,0,166.53,0.0,1,Female,Single
1704,0,9.0,Fashion,0,196.99,12.0,1,Male,Married
1705,0,30.0,Laptop & Accessory,0,167.55,2.0,3,Male,Married
1706,0,10.189899366380917,Mobile,1,122.13,7.0,3,Female,Married
1707,0,0.0,Mobile,0,126.1,2.0,1,Male,Single
1708,1,0.0,Mobile,1,128.51,0.0,3,Female,Single
1709,0,10.0,Mobile,0,134.52,3.0,5,Female,Married
1710,0,19.0,Laptop & Accessory,0,152.58,0.0,3,Female,Married
1711,1,4.0,Laptop & Accessory,0,193.55,7.0,4,Male,Single
1712,0,23.0,Fashion,0,204.96,3.0,1,Male,Single
1713,1,3.0,Laptop & Accessory,1,163.8,0.0,3,Male,Married
1714,0,4.0,Mobile,1,126.57,2.0,4,Male,Single
1715,1,0.0,Mobile,0,127.16,0.0,4,Female,Single
1716,0,10.189899366380917,Mobile,0,122.00999999999999,2.0,1,Male,Single
1717,0,8.0,Laptop & Accessory,0,165.4,0.0,4,Male,Single
1718,0,0.0,Mobile Phone,0,138.16,4.0,4,Male,Married
1719,0,1.0,Laptop & Accessory,0,152.53,7.0,1,Male,Single
1720,0,22.0,Fashion,0,209.64999999999998,4.543490512868683,3,Male,Single
1721,0,24.0,Laptop & Accessory,0,149.36,7.0,1,Female,Married
1722,0,9.0,Mobile,0,125.43,2.0,3,Female,Married
1723,1,0.0,Laptop & Accessory,1,153.04,4.0,1,Male,Single
1724,0,28.0,Grocery,1,266.59,2.0,1,Female,Single
1725,0,0.0,Laptop & Accessory,1,142.6,3.0,3,Female,Married
1726,0,3.0,Mobile,0,124.75999999999999,0.0,4,Male,Married
1727,1,0.0,Mobile,0,131.02,4.0,5,Male,Single
1728,0,10.189899366380917,Mobile,0,122.44,2.0,4,Female,Married
1729,0,9.0,Fashion,0,175.96,0.0,3,Male,Married
1730,1,10.189899366380917,Mobile,1,122.85,0.0,1,Male,Single
1731,0,10.0,Mobile,0,130.34,17.0,5,Female,Married
1732,0,13.0,Laptop & Accessory,0,157.15,3.0,4,Female,Married
1733,0,15.0,Mobile,0,125.75999999999999,2.0,5,Female,Married
1734,0,10.0,Laptop & Accessory,1,141.97,1.0,4,Male,Single
1735,0,16.0,Grocery,0,243.36,9.0,4,Male,Married
1736,0,13.0,Laptop & Accessory,0,134.48,0.0,3,Female,Married
1737,0,27.0,Others,0,294.06,2.0,5,Male,Married
1738,0,7.0,Laptop & Accessory,0,165.38,2.0,3,Female,Married
1739,0,4.0,Laptop & Accessory,0,143.06,12.0,5,Female,Married
1740,0,10.189899366380917,Mobile,0,122.58000000000001,2.0,1,Male,Married
1741,0,16.0,Laptop & Accessory,1,145.22,2.0,3,Female,Married
1742,0,0.0,Laptop & Accessory,1,144.87,3.0,1,Female,Single
1743,0,10.0,Laptop & Accessory,1,144.49,7.0,3,Female,Married
1744,0,10.189899366380917,Mobile,0,122.18,2.0,5,Male,Married
1745,0,12.0,Others,1,291.97,6.0,3,Male,Married
1746,0,29.0,Grocery,0,232.12,7.0,5,Female,Married
1747,0,3.0,Laptop & Accessory,0,165.77,4.0,3,Female,Single
1748,0,14.0,Fashion,0,183.92,7.0,5,Male,Married
1749,0,1.0,Laptop & Accessory,0,145.58,8.0,5,Male,Married
1750,1,0.0,Mobile Phone,0,140.31,2.0,5,Male,Married
1751,0,25.0,Fashion,1,179.69,4.0,3,Male,Married
1752,0,18.0,Mobile,0,126.53999999999999,2.0,1,Male,Married
1753,0,25.0,Grocery,0,265.55,4.0,1,Female,Married
1754,0,15.0,Laptop & Accessory,0,145.56,2.0,3,Female,Married
1755,0,3.0,Laptop & Accessory,0,160.91,2.0,1,Female,Single
1756,0,30.0,Others,0,295.66,10.0,5,Female,Married
1757,0,19.0,Laptop & Accessory,0,148.1,8.0,3,Female,Married
1758,0,15.0,Laptop & Accessory,0,145.23,4.0,1,Female,Married
1759,1,0.0,Mobile,1,132.02,4.0,4,Female,Single
1760,1,0.0,Mobile,0,123.50999999999999,0.0,3,Female,Married
1761,0,10.189899366380917,Mobile Phone,1,117.02000000000001,0.0,1,Male,Married
1762,0,13.0,Others,0,280.41,12.0,3,Female,Married
1763,0,0.0,Mobile,0,128.86,2.0,1,Female,Married
1764,0,10.189899366380917,Mobile,0,120.97,4.0,1,Male,Married
1765,0,2.0,Fashion,0,219.35000000000002,4.543490512868683,3,Male,Married
1766,1,0.0,Mobile,0,125.46000000000001,1.0,4,Female,Married
1767,1,0.0,Mobile,0,125.63999999999999,0.0,1,Male,Single
1768,0,3.0,Fashion,0,184.12,8.0,5,Female,Married
1769,0,30.0,Grocery,0,241.18,0.0,1,Male,Married
1770,0,23.0,Grocery,0,270.46,7.0,3,Male,Married
1771,0,3.0,Mobile,0,125.63999999999999,7.0,1,Female,Single
1772,0,30.0,Fashion,0,202.66,11.0,5,Female,Married
1773,0,20.0,Laptop & Accessory,0,150.7,4.0,1,Female,Married
1774,0,19.0,Grocery,0,278.61,1.0,3,Male,Married
1775,0,8.0,Mobile Phone,0,142.3,3.0,3,Male,Single
1776,0,27.0,Laptop & Accessory,0,137.8,0.0,3,Female,Single
1777,0,7.0,Mobile,0,127.68,7.0,3,Male,Married
1778,0,5.0,Fashion,1,190.71,2.0,1,Female,Married
1779,0,4.0,Fashion,0,206.48000000000002,8.0,4,Male,Married
1780,1,0.0,Fashion,1,236.10000000000002,7.0,3,Male,Married
1781,1,0.0,Mobile,0,134.08,3.0,1,Male,Married
1782,0,3.0,Mobile,0,129.83,2.0,4,Male,Single
1783,0,8.0,Fashion,1,176.32,0.0,3,Male,Married
1784,1,0.0,Fashion,0,198.24,0.0,3,Male,Married
1785,1,0.0,Fashion,1,199.5,2.0,5,Female,Married
1786,0,10.189899366380917,Mobile,0,120.93,0.0,3,Male,Married
1787,0,9.0,Fashion,0,199.8,7.0,1,Male,Single
1788,1,0.0,Mobile Phone,0,138.94,2.0,3,Male,Single
1789,0,21.0,Laptop & Accessory,0,140.51,7.0,1,Female,Married
1790,0,28.0,Grocery,0,268.35,8.0,4,Female,Single
1791,0,14.0,Laptop & Accessory,0,162.3,10.0,1,Male,Single
1792,0,8.0,Laptop & Accessory,0,147.17,9.0,3,Male,Married
1793,0,13.0,Grocery,0,232.37,13.0,3,Female,Single
1794,0,12.0,Mobile Phone,0,137.55,7.0,3,Female,Married
1795,0,4.0,Laptop & Accessory,1,165.82,5.0,1,Male,Single
1796,0,15.0,Fashion,1,174.06,8.0,5,Male,Married
1797,0,18.0,Laptop & Accessory,0,148.05,7.0,4,Male,Married
1798,1,0.0,Mobile,1,127.41,0.0,3,Female,Married
1799,0,2.0,Laptop & Accessory,0,142.62,2.0,1,Male,Married
1800,0,6.0,Grocery,0,261.84,5.0,3,Female,Married
1801,0,4.0,Fashion,0,215.57,4.543490512868683,1,Male,Married
1802,1,10.189899366380917,Mobile Phone,1,118.78,0.0,4,Male,Single
1803,0,13.0,Fashion,0,209.32,4.543490512868683,5,Male,Married
1804,0,14.0,Laptop & Accessory,1,168.11,7.0,3,Female,Single
1805,0,0.0,Laptop & Accessory,0,143.06,0.0,3,Male,Married
1806,0,8.0,Laptop & Accessory,0,148.59,3.0,3,Female,Single
1807,0,7.0,Laptop & Accessory,0,153.37,7.0,1,Male,Single
1808,1,0.0,Mobile,1,123.4,0.0,1,Male,Single
1809,0,10.0,Fashion,0,174.91,2.0,1,Female,Single
1810,0,19.0,Fashion,0,205.27,2.0,3,Female,Married
1811,0,14.0,Grocery,0,265.95,8.0,5,Female,Married
1812,0,10.0,Fashion,0,188.34,7.0,4,Male,Married
1813,0,25.0,Laptop & Accessory,1,155.77,9.0,5,Male,Married
1814,1,0.0,Laptop & Accessory,0,147.07,2.0,3,Male,Married
1815,0,0.0,Mobile,0,124.0,1.0,1,Male,Married
1816,0,11.0,Laptop & Accessory,0,198.24,0.0,3,Female,Married
1817,0,10.0,Laptop & Accessory,0,164.47,3.0,4,Female,Married
1818,0,22.0,Others,1,295.02,9.0,3,Male,Married
1819,0,0.0,Mobile,1,127.25,4.0,1,Male,Married
1820,0,0.0,Laptop & Accessory,0,162.72,4.0,4,Male,Married
1821,0,10.189899366380917,Mobile,0,121.27000000000001,0.0,4,Male,Married
1822,0,23.0,Others,0,282.0,7.0,4,Male,Married
1823,0,10.189899366380917,Mobile,0,120.96000000000001,6.0,3,Male,Married
1824,1,0.0,Mobile,1,128.86,2.0,3,Female,Married
1825,1,10.189899366380917,Mobile,0,120.33000000000001,0.0,5,Male,Married
1826,0,7.0,Mobile Phone,1,136.22,3.0,1,Male,Married
1827,1,0.0,Laptop & Accessory,0,142.33,2.0,5,Male,Married
1828,0,8.0,Laptop & Accessory,0,136.81,2.0,1,Male,Single
1829,0,4.0,Laptop & Accessory,0,154.6,7.0,1,Male,Married
1830,0,10.189899366380917,Mobile,0,121.87,3.0,3,Female,Married
1831,0,10.0,Laptop & Accessory,1,196.02,0.0,3,Male,Married
1832,0,0.0,Mobile,0,128.36,0.0,4,Female,Single
1833,0,15.0,Laptop & Accessory,0,140.89,2.0,1,Female,Married
1834,0,16.0,Grocery,1,266.27,0.0,1,Male,Married
1835,0,11.0,Mobile,0,126.19,0.0,5,Female,Single
1836,0,16.0,Laptop & Accessory,1,156.79,7.0,3,Male,Married
1837,0,21.0,Grocery,0,254.01999999999998,2.0,5,Female,Married
1838,0,17.0,Laptop & Accessory,0,159.85,2.0,3,Female,Single
1839,0,7.0,Mobile,1,125.78999999999999,6.0,3,Female,Married
1840,1,0.0,Mobile,0,130.41,2.0,5,Male,Married
1841,0,0.0,Mobile,0,134.47,2.0,3,Male,Single
1842,0,17.0,Others,1,295.13,1.0,1,Male,Married
1843,0,0.0,Mobile,0,127.72999999999999,2.0,3,Male,Married
1844,0,6.0,Laptop & Accessory,0,171.04,2.0,3,Male,Married
1845,0,5.0,Laptop & Accessory,1,163.22,5.0,1,Female,Married
1846,0,10.189899366380917,Mobile,0,120.83000000000001,0.0,3,Female,Married
1847,0,26.0,Laptop & Accessory,0,183.81,10.0,5,Female,Single
1848,0,7.0,Mobile,0,126.91,8.0,1,Male,Married
1849,1,8.0,Laptop & Accessory,0,142.86,0.0,5,Female,Married
1851,0,10.0,Fashion,0,194.34,8.0,3,Male,Married
1852,0,2.0,Laptop & Accessory,0,155.61,2.0,3,Female,Married
1853,0,8.0,Laptop & Accessory,0,166.46,8.0,1,Male,Single
1854,0,6.0,Laptop & Accessory,0,177.25,7.0,1,Male,Married
1855,0,27.0,Fashion,0,207.25,1.0,4,Male,Married
1856,0,9.0,Laptop & Accessory,1,188.47,2.0,4,Male,Married
1857,0,10.189899366380917,Mobile,0,120.44999999999999,1.0,1,Male,Single
1858,1,0.0,Mobile Phone,1,110.09,1.0,3,Male,Single
1859,1,0.0,Mobile,1,133.48,7.0,5,Male,Single
1860,0,10.189899366380917,Mobile Phone,0,112.81,0.0,3,Male,Married
1861,0,0.0,Mobile,0,128.19,2.0,5,Male,Married
1862,0,0.0,Laptop & Accessory,0,148.51,2.0,4,Male,Married
1863,0,11.0,Laptop & Accessory,0,140.28,5.0,1,Female,Single
1864,0,2.0,Mobile,0,127.19999999999999,8.0,1,Male,Married
1865,0,21.0,Laptop & Accessory,0,181.2,2.0,4,Male,Married
1866,0,0.0,Laptop & Accessory,1,146.47,4.0,1,Female,Married
1867,0,10.0,Mobile Phone,0,146.8,0.0,1,Male,Single
1868,0,23.0,Mobile,1,132.21,8.0,3,Male,Married
1869,0,7.0,Fashion,0,186.21,7.0,4,Female,Single
1870,1,0.0,Laptop & Accessory,0,145.77,0.0,3,Female,Single
1871,0,12.0,Laptop & Accessory,0,145.53,10.0,3,Female,Single
1872,0,5.0,Laptop & Accessory,0,153.96,8.0,1,Male,Single
1873,1,13.0,Laptop & Accessory,1,167.96,3.0,3,Male,Married
1874,0,11.0,Laptop & Accessory,0,176.25,8.0,1,Female,Single
1875,0,0.0,Fashion,0,174.12,7.0,5,Female,Married
1876,0,5.0,Fashion,0,211.58999999999997,4.543490512868683,1,Female,Single
1877,0,20.0,Laptop & Accessory,0,149.6,7.0,5,Male,Single
1878,0,13.0,Fashion,1,204.75,12.0,5,Male,Married
1879,0,26.0,Grocery,0,248.14,3.0,3,Male,Married
1880,0,14.0,Others,0,291.41,6.0,1,Male,Married
1881,0,30.0,Laptop & Accessory,0,154.05,2.0,5,Male,Single
1882,0,0.0,Fashion,0,187.93,7.0,5,Male,Married
1883,0,14.0,Others,0,291.89,10.0,3,Male,Married
1884,0,23.0,Mobile Phone,0,138.75,2.0,4,Male,Married
1885,1,10.189899366380917,Mobile,1,122.16,7.0,4,Female,Single
1886,0,9.0,Fashion,0,217.13,4.543490512868683,5,Female,Married
1887,0,11.0,Fashion,1,178.61,0.0,3,Female,Single
1888,0,17.0,Mobile Phone,0,137.08,4.0,3,Male,Single
1889,0,20.0,Grocery,1,237.7,13.0,3,Female,Married
1890,0,3.0,Laptop & Accessory,0,153.04,7.0,1,Male,Married
1891,0,2.0,Mobile,0,126.41999999999999,0.0,3,Male,Single
1892,1,5.0,Mobile,1,127.59,2.0,3,Male,Married
1893,0,16.0,Laptop & Accessory,0,168.04,2.0,1,Male,Married
1894,0,7.0,Laptop & Accessory,0,161.42,3.0,3,Female,Single
1895,0,0.0,Mobile,0,125.0,2.0,5,Male,Married
1896,0,12.0,Laptop & Accessory,0,163.89,6.0,4,Female,Married
1897,0,29.0,Grocery,0,211.02999999999997,4.543490512868683,1,Male,Married
1898,0,13.0,Mobile,1,123.41999999999999,3.0,1,Female,Single
1899,0,0.0,Laptop & Accessory,0,168.11,7.0,5,Female,Single
1900,0,10.189899366380917,Mobile,0,122.97,2.0,4,Male,Married
1901,0,26.0,Laptop & Accessory,0,124.5,2.0,1,Male,Single
1902,0,8.0,Laptop & Accessory,0,150.93,0.0,5,Female,Married
1903,0,5.0,Laptop & Accessory,0,153.09,7.0,1,Male,Married
1904,0,11.0,Mobile,1,130.57,1.0,3,Male,Married
1905,0,7.0,Laptop & Accessory,0,151.21,0.0,5,Female,Married
1906,0,25.0,Grocery,0,268.56,16.0,5,Male,Married
1907,1,0.0,Mobile,1,126.86000000000001,8.0,1,Male,Single
1908,0,0.0,Laptop & Accessory,0,161.8,4.0,1,Female,Single
1909,0,18.0,Laptop & Accessory,0,166.32,1.0,3,Male,Single
1910,0,0.0,Mobile,0,135.05,2.0,3,Male,Single
1911,1,10.0,Laptop & Accessory,1,163.97,3.0,3,Female,Single
1912,0,7.0,Laptop & Accessory,0,162.74,4.0,1,Male,Single
1913,1,18.0,Others,1,298.59,4.0,5,Male,Married
1914,0,9.0,Fashion,0,175.87,9.0,5,Male,Single
1915,0,25.0,Mobile Phone,0,142.58,2.0,1,Male,Married
1916,0,0.0,Mobile Phone,0,143.64,0.0,1,Female,Married
1917,0,2.0,Laptop & Accessory,0,143.35,1.0,3,Female,Married
1918,1,0.0,Laptop & Accessory,0,153.26,2.0,5,Male,Single
1919,0,7.0,Mobile,0,132.8,3.0,1,Female,Single
1920,0,27.0,Laptop & Accessory,1,154.85,4.0,5,Female,Married
1921,0,0.0,Laptop & Accessory,0,143.42,1.0,1,Male,Married
1922,0,10.0,Mobile,1,127.82,3.0,5,Female,Married
1923,0,11.0,Laptop & Accessory,1,159.8,12.0,5,Female,Single
1924,0,7.0,Mobile Phone,0,143.81,3.0,5,Female,Single
1925,0,8.0,Mobile,0,125.72,2.0,1,Female,Married
1926,0,3.0,Mobile Phone,0,138.33,2.0,3,Male,Married
1927,0,13.0,Laptop & Accessory,0,142.44,7.0,4,Female,Married
1928,0,7.0,Laptop & Accessory,0,165.0,2.0,5,Female,Married
1929,0,15.0,Others,0,284.3,9.0,1,Male,Married
1930,1,10.189899366380917,Mobile Phone,1,116.00999999999999,0.0,5,Male,Married
1931,0,0.0,Mobile,0,126.94,0.0,4,Male,Married
1932,0,25.0,Laptop & Accessory,0,131.49,4.0,3,Female,Married
1933,0,23.0,Grocery,0,276.39,3.0,3,Male,Married
1934,1,0.0,Mobile,1,123.19,0.0,5,Female,Married
1935,0,6.0,Fashion,0,216.91000000000003,4.543490512868683,3,Male,Married
